Accession ID	Collection date	Submission date	Location
EPI_ISL_19370921	2024-06-03	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370922	2024-06-03	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19370923	2024-06-03	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19370924	2024-06-03	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370925	2024-05-16	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370926	2024-06-04	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370927	2024-06-03	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370928	2024-06-06	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370929	2024-06-07	2024-08-30	South America / Brazil / Federal District / Gama
EPI_ISL_19370930	2024-06-06	2024-08-30	South America / Brazil / Federal District / Sao Sebastiao
EPI_ISL_19370931	2024-05-26	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370932	2024-06-07	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370933	2024-03-21	2024-08-30	South America / Brazil / Federal District / Lago Sul
EPI_ISL_19370934	2024-06-10	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370935	2024-06-10	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370936	2024-06-27	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370937	2024-06-10	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370938	2024-06-13	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370939	2024-06-13	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370940	2024-06-13	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370941	2024-06-11	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370942	2024-06-18	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370943	2024-06-18	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370944	2024-06-14	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370945	2024-05-23	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370946	2024-06-17	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370947	2024-06-17	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370948	2024-06-13	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370949	2024-05-29	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370950	2024-05-29	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370951	2024-05-29	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370952	2024-05-29	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370953	2024-05-27	2024-08-30	South America / Brazil / Federal District / Taguatinga
EPI_ISL_19370954	2024-05-22	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370955	2024-05-23	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370956	2024-05-22	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370957	2024-05-22	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370958	2024-05-22	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370959	2024-05-23	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370960	2024-05-28	2024-08-30	South America / Brazil / Federal District / Lago Norte
EPI_ISL_19370961	2024-05-27	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370962	2024-05-28	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370963	2024-06-17	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370964	2024-05-08	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370965	2024-05-09	2024-08-30	South America / Brazil / Federal District / Guara
EPI_ISL_19370966	2024-05-09	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19370967	2024-05-09	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370968	2024-05-09	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370969	2024-05-20	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370970	2024-05-13	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370971	2024-05-13	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370972	2024-05-14	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370973	2024-05-14	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370974	2024-05-23	2024-08-30	South America / Brazil / Federal District / Guara
EPI_ISL_19370975	2024-05-20	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370976	2024-05-17	2024-08-30	South America / Brazil / Federal District / Sao Sebastiao
EPI_ISL_19370977	2024-05-17	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370978	2024-05-14	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370979	2024-05-14	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370980	2024-05-25	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19370981	2024-05-24	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370982	2024-05-20	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370983	2024-05-20	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370984	2024-05-21	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370985	2024-05-21	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370986	2024-04-16	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370987	2024-04-17	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19370988	2024-04-14	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370989	2024-04-16	2024-08-30	South America / Brazil / Federal District / Taguatinga
EPI_ISL_19370990	2024-04-19	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370991	2024-04-26	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370992	2024-04-25	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19370993	2024-04-26	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19370994	2024-04-17	2024-08-30	South America / Brazil / Federal District / Samambaia
EPI_ISL_19370995	2024-04-18	2024-08-30	South America / Brazil / Federal District / Varjao
EPI_ISL_19370996	2024-04-17	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19370997	2024-04-15	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19370998	2024-04-15	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19370999	2024-05-27	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19371000	2024-04-15	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371001	2024-04-16	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371002	2024-04-16	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19371003	2024-04-04	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371004	2024-04-04	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371005	2024-04-03	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371006	2024-04-03	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371007	2024-04-02	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371008	2024-04-15	2024-08-30	South America / Brazil / Federal District / Vicente Pires
EPI_ISL_19371009	2024-04-15	2024-08-30	South America / Brazil / Federal District / Vicente Pires
EPI_ISL_19371010	2024-04-15	2024-08-30	South America / Brazil / Federal District / Vicente Pires
EPI_ISL_19371011	2024-04-15	2024-08-30	South America / Brazil / Federal District / Vicente Pires
EPI_ISL_19371012	2024-04-16	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371013	2024-05-22	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371014	2024-05-28	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371015	2024-06-15	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371016	2024-05-09	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371017	2024-05-09	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19371018	2024-05-16	2024-08-30	South America / Brazil / Federal District / Ceilandia
EPI_ISL_19371019	2024-05-20	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371020	2024-05-20	2024-08-30	South America / Brazil / Federal District / Recanto Das Emas
EPI_ISL_19371021	2024-05-23	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19371022	2024-05-23	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371023	2024-05-20	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371024	2024-05-14	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371025	2024-05-20	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19371026	2024-04-17	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371027	2024-04-15	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371028	2024-04-17	2024-08-30	South America / Brazil / Federal District / Sao Sebastiao
EPI_ISL_19371029	2024-06-02	2024-08-30	South America / Brazil / Federal District / Vicente Pires
EPI_ISL_19371030	2024-04-19	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19371031	2024-04-26	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19371032	2024-04-16	2024-08-30	South America / Brazil / Federal District / Taguatinga
EPI_ISL_19371033	2024-04-20	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371034	2024-07-03	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371035	2024-04-18	2024-08-30	South America / Brazil / Federal District / Varjao
EPI_ISL_19371036	2024-04-15	2024-08-30	South America / Brazil / Federal District / Paranoa
EPI_ISL_19371037	2024-04-18	2024-08-30	South America / Brazil / Federal District / Itapoa
EPI_ISL_19371038	2024-04-16	2024-08-30	South America / Brazil / Federal District / Itapoa
EPI_ISL_19371039	2024-04-15	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371040	2024-04-03	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371041	2024-04-02	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371042	2024-04-04	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371043	2024-07-05	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371044	2024-06-05	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371045	2024-06-03	2024-08-30	South America / Brazil / Federal District / Plano Piloto
EPI_ISL_19371046	2024-06-04	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371047	2024-06-13	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19371048	2024-06-18	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371049	2024-05-29	2024-08-30	South America / Brazil / Federal District / Planaltina
EPI_ISL_19371050	2024-05-22	2024-08-30	South America / Brazil / Federal District / Sobradinho II
EPI_ISL_19371051	2024-05-22	2024-08-30	South America / Brazil / Federal District / Sobradinho
EPI_ISL_19376578	2024-01-23	2024-09-03	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19376579	2024-01-25	2024-09-03	South America / Brazil / Rio Grande do Sul / Miraguai
EPI_ISL_19376580	2024-01-25	2024-09-03	South America / Brazil / Rio Grande do Sul / Redentora
EPI_ISL_19376581	2024-01-24	2024-09-03	South America / Brazil / Rio Grande do Sul / Bento Goncalves
EPI_ISL_19376582	2024-03-01	2024-09-03	South America / Brazil / Rio Grande do Sul / Palmitinho
EPI_ISL_19376583	2024-03-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19376584	2024-01-25	2024-09-03	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19376585	2024-03-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Sapucaia do Sul
EPI_ISL_19376586	2024-03-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Crissiumal
EPI_ISL_19376587	2024-03-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_19376588	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Frederico Westphalen
EPI_ISL_19376589	2024-03-07	2024-09-03	South America / Brazil / Rio Grande do Sul / Campo Bom
EPI_ISL_19376590	2024-03-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_19376591	2024-01-24	2024-09-03	South America / Brazil / Rio Grande do Sul / Tres De Maio
EPI_ISL_19376592	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Santa Rosa
EPI_ISL_19376593	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Porto Lucena
EPI_ISL_19376594	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_19376595	2024-03-11	2024-09-03	South America / Brazil / Rio Grande do Sul / Estrela
EPI_ISL_19376596	2024-03-11	2024-09-03	South America / Brazil / Rio Grande do Sul / Nao-Me-Toque
EPI_ISL_19376597	2024-03-09	2024-09-03	South America / Brazil / Rio Grande do Sul / Carlos Gomes
EPI_ISL_19376598	2024-03-12	2024-09-03	South America / Brazil / Rio Grande do Sul / Erval Seco
EPI_ISL_19376599	2024-03-13	2024-09-03	South America / Brazil / Rio Grande do Sul / Sapiranga
EPI_ISL_19376600	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Palmeira Das Missoes
EPI_ISL_19376601	2024-01-31	2024-09-03	South America / Brazil / Rio Grande do Sul / Taquarucu do Sul
EPI_ISL_19376602	2024-03-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Cerro Largo
EPI_ISL_19376603	2024-01-30	2024-09-03	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_19376604	2024-01-29	2024-09-03	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_19376605	2024-01-27	2024-09-03	South America / Brazil / Rio Grande do Sul / Pelotas
EPI_ISL_19376606	2024-03-13	2024-09-03	South America / Brazil / Rio Grande do Sul / Igrejinha
EPI_ISL_19376607	2024-01-02	2024-09-03	South America / Brazil / Rio Grande do Sul / Frederico Westphalen
EPI_ISL_19376608	2024-03-15	2024-09-03	South America / Brazil / Rio Grande do Sul / Passo Fundo
EPI_ISL_19376609	2024-03-16	2024-09-03	South America / Brazil / Rio Grande do Sul / Sao Leopoldo
EPI_ISL_19376610	2024-03-14	2024-09-03	South America / Brazil / Rio Grande do Sul / Uruguaiana
EPI_ISL_19376611	2024-03-18	2024-09-03	South America / Brazil / Rio Grande do Sul / Gramado
EPI_ISL_19376612	2024-02-02	2024-09-03	South America / Brazil / Rio Grande do Sul / Esteio
EPI_ISL_19376613	2024-03-10	2024-09-03	South America / Brazil / Rio Grande do Sul / Sant'' Ana do Livramento
EPI_ISL_19376614	2024-03-19	2024-09-03	South America / Brazil / Rio Grande do Sul / Mostardas
EPI_ISL_19376615	2024-03-18	2024-09-03	South America / Brazil / Rio Grande do Sul / Erval Grande
EPI_ISL_19376616	2024-03-20	2024-09-03	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_19376617	2024-03-20	2024-09-03	South America / Brazil / Rio Grande do Sul / Santa Cruz do Sul
EPI_ISL_19376618	2024-03-21	2024-09-03	South America / Brazil / Rio Grande do Sul / Palmeira Das Missoes
EPI_ISL_19376619	2024-03-20	2024-09-03	South America / Brazil / Rio Grande do Sul / Cachoeirinha
EPI_ISL_19376620	2024-02-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Sao Leopoldo
EPI_ISL_19376621	2024-03-22	2024-09-03	South America / Brazil / Rio Grande do Sul / Lajeado
EPI_ISL_19376622	2024-02-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_19376623	2024-02-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Seberi
EPI_ISL_19376624	2024-02-02	2024-09-03	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_19376625	2024-02-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Palmitinho
EPI_ISL_19376626	2024-02-01	2024-09-03	South America / Brazil / Rio Grande do Sul / Crissiumal
EPI_ISL_19376627	2024-02-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Miraguai
EPI_ISL_19376628	2024-01-30	2024-09-03	South America / Brazil / Rio Grande do Sul / Santa Rosa
EPI_ISL_19376629	2024-02-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Tres De Maio
EPI_ISL_19376630	2024-02-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Teutonia
EPI_ISL_19376631	2024-02-07	2024-09-03	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_19376632	2024-02-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Redentora
EPI_ISL_19376633	2024-02-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Taquarucu do Sul
EPI_ISL_19376634	2024-04-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Sapiranga
EPI_ISL_19376635	2024-04-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_19376636	2024-04-06	2024-09-03	South America / Brazil / Rio Grande do Sul / Ivoti
EPI_ISL_19376637	2024-04-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Sao Jose do Hortencio
EPI_ISL_19376638	2024-04-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Sao Jose do Hortencio
EPI_ISL_19376639	2024-04-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Sao Jose do Hortencio
EPI_ISL_19376640	2024-04-05	2024-09-03	South America / Brazil / Rio Grande do Sul / Picada Cafe
EPI_ISL_19376641	2024-04-04	2024-09-03	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19376642	2024-04-07	2024-09-03	South America / Brazil / Rio Grande do Sul / Novo Hamburgo
EPI_ISL_19376643	2024-04-07	2024-09-03	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_19376644	2024-02-07	2024-09-03	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_19376645	2024-04-02	2024-09-03	South America / Brazil / Rio Grande do Sul / Cachoeira do Sul
EPI_ISL_19376646	2024-04-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Dom Pedrito
EPI_ISL_19376647	2024-04-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Campo Bom
EPI_ISL_19376648	2024-04-08	2024-09-03	South America / Brazil / Rio Grande do Sul / Osorio
